country,area,location,latitude,longitude,match_type
AUSTRALIA,Queensland,"King’s Beach, Caloundra",-26.80074,153.14466,location
SENEGAL,Cap Vert Peninsula,Between Joal & Sangomar near Dakar,-34.015802826793,18.701156215835,location
CUBA,Havana Province,Cojimar,23.16481,-82.30116,location
USA,New York,15 miles south of Jones Inlet,43.751046,-74.794286,location
AUSTRALIA,Queensland,Double Island Beach,-25.912030480389,153.093976317572,location
BAHAMAS,Andros Islands,Blue Hole,23.28112,-75.11528,location
USA,North Carolina,Off Cape Hatteraa,35.23388,-75.53641,location
ITALY,Liguria,Borgeo Verezzi,44.1582041,8.3093111,location
AUSTRALIA,New South Wales,"Lake Conjola, near Milton",-35.269427656,150.470048012,location
USA,Florida,"Miami, Miami-Date County",25.775084,-80.194702,location
AUSTRALIA,Torres Strait,"Near Shelburne Bay, Queenland",-9.561435995,142.288520258,location
AUSTRALIA,Queensland,Port Douglas,-16.48533002,145.466170009,location
SOUTH AFRICA,Eastern Cape Province,Bashee River,-32.24845,28.9016,location
USA,South Carolina,Fort Moultrie,32.759066,-79.857863,location
AUSTRALIA,Torres Strait,Near Dauan Island,-9.561435995,142.288520258,location
PAPUA NEW GUINEA,Central Province,Hula,-10.09459,147.72766,location
CANADA,Vancouver,Second Narrows in Burrard Inlet,49.286111,-123.119739,location
PANAMA,"2 to 3 miles off Taboguilla Island, Pacific Ocean",Pacific Anchorage off the Panama Canal,8.9936,-79.51973,location
AUSTRALIA,Queensland,"Kissing Point Camp, Townsville",-19.2495013,146.809185,location
AUSTRALIA,South Australia,Marion Bay,-35.244324208,136.976747679,location
COSTA RICA,Unknown,Port Limon,9.99445,-83.0307,location
USA,Hawaii,"Mana, Kaua'i",21.883325,-159.469363,location
INDONESIA,Java,Lorok Bay,-3.1797508,104.5688226,location
AUSTRALIA,Victoria,Elwood,-37.880362565,144.986707602,location
REUNION ISLAND,Unknown,Swimming off the British steamer Troutpool,-21.133187346,55.532444451,location
BARBADOS,St Michael Parish,Bridgetown,13.1127025,-59.6135674,location
USA,North Carolina,"Near the mouth of the Cape Fear River, Brunswick County",33.917898,-78.0156114,location
USA,New Jersey,"Off Normandie-by-the-Sea, Monmouth County",40.379832,-73.975138,location
AUSTRALIA,Victoria,"Point Cook, Port Phillip Bay",-37.897192904,144.743159629,location
CROATIA,Primorje-Gorski Kotar County,Kraljevica,45.27395,14.5683,location
BRAZIL,Alagoas,Maceió,-9.6652281,-35.7357217,location
USA,New Jersey,"Shrewsbury River, Highlands, Monmouth County",40.41872,-74.00375,location
AUSTRALIA,Northern Territory,the pearling beds,-19.487642985,133.370672749,location
NEW ZEALAND,South Island,New Brighton,-43.5063339,172.7280739,location
AUSTRALIA,New South Wales,"Darling Harbor, Sydney",-33.8591362,151.2087123,location
FIJI,Lau Group,Totoya,-18.91325,-179.81223,location
CHINA,Unknown,Macao Harbor,22.1920431,113.5512555,location
PANAMA,Colón Province,Aspinwall (Colón),9.35451,-79.90011,location
USA,Hawaii,Honolulu Harbor,21.35846,-157.93374,location
MEXICO,Vera Cruz,Vera Cruz,43.51285,-76.25104,location
SIERRA LEONE,Western Area,"River Sierra Leone, 35 miles  upriver from Freetown",8.48714,-13.2356,location
Unknown,St Helena,Landing Place,33.32457621558,-86.823773962228,location
INDIA,West Bengal,Hooghly River mouth,21.83231,88.03074,location
BRAZIL,Pernambuco,Praia de Milagres,-8.03987,-34.86454,location
AUSTRALIA,Westerm Australia,Goode Beach,-35.088293216,117.93533825,location
BELIZE,Ambergris Cay,Off San Pedro,17.9172108,-87.9710688,location
FRENCH POLYNESIA,Bora Bora,To'opua,-16.5059584,-151.7515183,location
FRENCH POLYNESIA,Tahiti,Tautira,-17.74744,-149.16123,location
AUSTRALIA,Victoria,13th Beach,-38.282839,144.4440178,location
NEW ZEALAND,North Island,"Stanmore Bay, Auckland",-36.635542377059,174.747792794742,location
BAHAMAS,Unknown,Wells Cay,26.57969,-77.2316,location
SOUTH AFRICA,KwaZulu-Natal,Tinley Manor,-29.44606,31.28595,location
AUSTRALIA,Western Australia,Cone Bay,-16.48526,123.661859999,location
SOUTH AFRICA,KwaZulu-Natal,Protea Banks,-30.83333,30.48333,location
FRENCH POLYNESIA,Tuamotos,Takapoto Atoll,-14.615,-145.19855,location
AUSTRALIA,Queensland,Stradbroke Island,-27.4997481,153.4044503,location
SOUTH AFRICA,Western Cape Province,"Lookout Beach, Plettenberg Bay",-34.0506,23.3776,location
EGYPT,Red Sea Protectorate,Marsa Alam,25.068251,34.8898818,location
USA,Hawaii,Hapuna Beach,19.9923,-155.8257,location
AUSTRALIA,New South Wales,Bherwerre Beach,-35.157869440489,150.650165222341,location
USA,California,Santa Barbara County,34.538263714677,-120.030793894701,location
FRANCE,Wallis and Futuna,Wallis Island,47.47056,3.84639,location
JAPAN,Okinawa Prefecture,Off Miyako Island,24.78333,125.33333,location
SCOTLAND,Moray,Spey Bay,57.668674919,-3.083374724,location
FIJI,Unknown,Nukudamu,-16.1665364,179.9666968,location
USA,South Carolina,Fripp Island,32.3215105,-80.4779096,location
SOLOMON ISLANDS,Makira-Ulawa Province,"Kirakira, Makira Island (formerly San Cristobal)",-10.45442,161.92045,location
AUSTRALIA,New South Wales,"Garden Point, Woolloomooloo Sydney Harbour",-33.871520551,151.219136352,location
AUSTRALIA,Tasmania,Binalong Bay,-41.241498429,148.287240807,location
USA,Florida,"New Smyrna Beach / Ponce Inlet, Volusia County",29.029722,-80.9237495,location
SOLOMON ISLANDS,Marovo Lagoon,Kicha Island,-8.44353,157.91556,location
BRAZIL,Pernambuco,Pina,-8.0921388,-34.8837844,location
USA,Kentucky,"Newport Aquarium, Newport",39.0946571,-84.4974873,location
NEW CALEDONIA,Loyalty Islands,Maré,-21.52904,167.98997,location
USA,Florida,"Tigertail Beach, Collier County",25.949,-81.7428,location
AUSTRALIA,New South Wales,Crookhaven,-34.918949987388,150.729571418264,location
SOUTH AFRICA,Eastern Cape Province,Jeffrey’s Bay,-34.04526,24.92146,location
SOUTH AFRICA,KwaZulu-Natal,Park Rynie,-30.3196432,30.7369268,location
USA,Florida,"Pelican Beach Park, Satellite Beach, Brevard County",28.1831466,-80.5913689,location
USA,Hawaii,"Cove Beach / Kalama Beach, Kihei, Maui",20.72713,-156.44993,location
FIJI,Taveuni,Welagi coastal reef off Drekeniwai,-17.835402367,177.963331372,location
USA,Hawaii,Between Magic Sands Beach and Kahaluu Beach on the Kona coast,19.59457,-155.97218,location
AUSTRALIA,Queensland,Depth of 40 m on the wreck of the St. Paul off Brisbane,-27.394890236311,152.963201671884,location
AUSTRALIA,New South Wales,26 nautical miles out to sea off Lake Macquarie,-33.113612563366,151.618082716208,location
AUSTRALIA,New South Wales,Broome Head,-29.61085,153.34033,location
AUSTRALIA,Queensland,"Sykes Reef, Great Barrier Reef",-17.98722,146.76979,location
AUSTRALIA,South Australia,"Black Point, Eyre Peninsula",-34.613252686,137.895107127,location
USA,California,"North of Pidgeon Point, San Mateo County",37.18737610984,-122.385388974681,location
AUSTRALIA,South Australia,"Hardwicke Bay, Yorke Peninsula",-34.890458574,137.458357325,location
BRAZIL,Rio de Janeiro,"Manguinhos, Ilha Feia, Búzios",-22.78333,-41.93333,location
EGYPT / ISRAEL,"South Sinai, Gulf of Aqaba","1 km off the mouth of Marsa Bereika, north of Ras Mohammed",32.351167,35.351486,location
USA,South Carolina,"Garden City Beach, Horry County",33.578662,-78.997131,location
USA,North Carolina,"Hamstead, Pender County",34.3661293,-77.7121126,location
AUSTRALIA,New South Wales,Tweed Heads,-28.179350011,153.535427804,location
AUSTRALIA,Western Australia,"Backbeach, Halls Head",-32.52963,115.69477,location
ITALY,Ligurian Sea,"Portofino, 20 miles offshore, Tigullio Bay, Santa Margherita Ligure (Liguria)",44.320529086665,9.212865358783,location
USA,Florida,"Tampa Bay, Hillsborough County",27.938955918916,-82.253874177465,location
USA,California,"Latigo Point / Paradise Cove, west of Malibu, Los Angeles County",34.021930775998,-118.786794538052,location
SOUTH AFRICA,Eastern Cape Province,"Seal Point, Cape St. Francis",-34.2079,24.83319,location
ITALY,Northwest Italy,Riomaggiore (Ligura),44.0988707,9.7408182,location
SOUTH AFRICA,Eastern Cape Province,Ntlonyane Bay,-32.07043,28.81335,location
REUNION,Grand'Anse,Petite-Ile,-21.344774082903,55.54693386079,location
KENYA,Lamu Archipelago,South of Lamu Island,-2.26781,40.90199,location
USA,Florida,"Fort Walton Beach, Okaloosa County",30.4046545,-86.6192887,location
SOUTH AFRICA,Eastern Cape Province,"Gulu Deep, East London",-33.01529,27.91162,location
AUSTRALIA,South Australia,"Cactus Beach, near Ceduna",-32.375329899075,133.934618058132,location
USA,Florida,"Sebastian, Indian River County",27.788834,-80.474784,location
AUSTRALIA,Queensland,Gin Arm Creek,-17.46667,139.53333,location
AUSTRALIA,Tasmania,Elliot's Cove,-42.98,145.56,location
Unknown,Caribbean Sea,Between St. Kitts & Nevis,17.339711689,-62.765603846,location
MOZAMBIQUE,Limpopo River,"Gijana, 150 km inland",-18.25,35.0,location
AUSTRALIA,New South Wales,Beecroft Head,-35.0,150.85,location
AUSTRALIA,New South Wales,South Coast,-36.0,149.83333,location
AUSTRALIA,Victoria,"Cheviot Beach, Portsea, Port Phillip Bay",-38.332659733838,144.713614056604,location
USA,Florida,150 miles southeast of Cape Kennedy,26.146461411097,-81.739643071479,location
PAPUA NEW GUINEA,Bougainville (North Solomons),"Off Sing Village, Buka Island",-6.25182,155.36247,location
PAPUA NEW GUINEA,Madang Province,"Mouth of Suareng River, a mile from Taludig",-5.0,145.5,location
SOUTH AFRICA,KwaZulu-Natal,Umhlali,-29.4760557,31.2178791,location
USA,South Carolina,"Pawley’s Island, Georgetown County",33.43231,-79.12055,location
AUSTRALIA,New South Wales,Cook Island,-28.19576,153.57814,location
AUSTRALIA,New South Wales,North Head,-28.16591,153.54831,location
USA,Florida,"Lignum Vitae Channel, Florida Keys, Monroe County",24.89013,-80.69729,location
USA,California,"Alligator Head, La Jolla, San Diego County",32.85005,-117.26948,location
BAHAMAS,Cat Cay,off yacht Serenade,25.04082,-77.37122,location
CROATIA,Primorje-Gorski Kotar County,Mošćenička Draga,45.23995,14.25356,location
TAIWAN,Taipei Hsien,Off Cape of Pi-tou,25.198899,121.479114,location
SOUTH AFRICA,KwaZulu-Natal,"Splash Rock, Port Edward",-31.05014,30.23039,location
AUSTRALIA,New South Wales,"Merewether Beach, Newcastle",-32.947968,151.756403,location
PAPUA NEW GUINEA,Bougainville (North Solomons),Kieta,-6.0,155.0,location
CROATIA,Primorje-Gorski Kotar County,Opatija,45.33658,14.30782,location
PAPUA NEW GUINEA,Unknown,Abau,-10.0426054,148.5650297,location
USA,California,"Trinidad Bay, Humboldt County",41.05429,-124.1409,location
USA,Virginia,150 miles off Cape Henry,36.712179927478,-79.9141784737,location
AUSTRALIA,New South Wales,"The Entrance, near Gosford",-33.438106125396,151.35961728705,location
USA,New York,Rockaway Beach,40.576981,-73.851544,location
USA,Hawaii,Kaula Rock near Niihau,21.879402,-160.2194229,location
IRAN,Karun River,"near Ahvaz, 275 km from the sea",31.27618,48.64174,location
USA,Hawaii,"Between Ala Moana Channel & Kewalo Basin, O'ahu",21.291,-157.8573,location
NEW CALEDONIA,North Province,"Voh, near meatworks",-20.96667,164.7,location
ITALY,Tuscany,Elba Island,42.77663,10.27788,location
USA,US Virgin Islands,"St. John, Genti Bay",18.32218,-64.74958,location
AUSTRALIA,Northern Territory,"Mornington Island, Gulf of Carpentaria",-23.6984,133.8825,location
IRAN / IRAQ,Shatt-al-Arab River,Vicinity of Abadan,30.7436776,47.8937776,location
JAVA,Northern Java,Off Cheribon,42.3910195,43.9228414,location
BRAZIL,Unknown,Near the Abrolhos Archipelago,-17.97122,-38.70028,location
AUSTRALIA,New South Wales,George’s River,-33.986735598,151.07191187,location
PAPUA NEW GUINEA,Morobe Province,Bulolol,-7.2036,146.64014,location
USA,Massachusetts,"Hollywood Beach, just above Mattapoisett Harbor, Buzzards Bay",41.75298,-70.6185,location
AUSTRALIA,Queensland,Barrier Reef off Mackay,-21.266614549635,148.975552430383,location
AUSTRALIA,Queensland,"Seaforth River, near MacKay",-20.916283168,148.961235679,location
BERMUDA,Hamilton,Nine miles off Frasconi Flats,32.2941903,-64.7839374,location
USA,New Jersey,"Off Ocean City, Cape May County",39.278297,-74.575521,location
USA,Florida,"Municipal Beach, West Palm Beach, Palm Beach County",26.69958,-80.03306,location
TONGA,Niua,Niuafo'ou Island,-15.60156,-175.63656,location
AUSTRALIA,Queensland,"Alma Bay, Magnetic Island, Townsville",-19.15514,146.8485,location
NEW ZEALAND,Cook Islands,Rarotonga,-46.46667,167.85,location
SPAIN,Valencia,Valencia,39.4702393,-0.3768049,location
ENGLAND,Isle of Wight,Off Shanklin,50.627581999,-1.179566566,location
AUSTRALIA,Western Australia,"Condon, 88 km NE of Port Hedland",-20.01667,119.36667,location
AUSTRALIA,Western Australia,"Southgates, near Geraldton",-28.829009827593,114.633968809593,location
BARBADOS,Lucy,Pie Corner,13.30539,-59.58665,location
USA,Florida,"Municipal Pier, St. Petersburg, Tampa bay",27.803557796285,-82.801736403039,location
SOUTH AFRICA,Eastern Cape Province,Zwartkops River,-33.86315,25.62956,location
USA,South Carolina,Calibogue Sound,32.10854,-80.83317,location
AUSTRALIA,New South Wales,"Seven Shillings Beach, Middle Harbor, Sydney (Estuary)",-33.8718,151.2478,location
MALTA,Harare Province,Marsaskala,35.86056,14.55917,location
PHILIPPINES,Luzon Island,Manila Bay,14.5822592,120.9748038,location
AUSTRALIA,New South Wales,Moodie Beach,-33.418130797063,149.563287310099,location
AUSTRALIA,New South Wales,Georges River,-33.986735598,151.07191187,location
USA,Hawaii,"Kalihi, O'ahu",21.33335,-157.87474,location
EGYPT,Mediterranean Sea,"Tzortzou Reef, Marsa Matruh",31.3529,27.23725,location
NEW ZEALAND,North Island,East Cape,-36.9212641,174.9131905,location
AUSTRALIA,Queensland,"Wellington Point, Brisbane",-27.495822204,153.239388783,location
INDIA,Tamil Nadu,Madras,13.0720922,80.2018554,location
SOUTH AFRICA,Western Cape Province,Blaauwberg,-33.75357,18.46594,location
AUSTRALIA,New South Wales,Millers Point,-33.861744859,151.203549649,location
Unknown,Unknown,Santa Cruz,14.2683893,121.3975741,location
MEXICO,Guerro,Acapulco,16.86852,-99.893,location
INDONESIA,East Java,Probolinggo,-7.867039635902,113.320119814835,location
USA,Connecticut,"Branford, New Haven County",41.27954,-72.8151,location
AUSTRALIA,Tasmania,Smelting Works Bay near Hobart,-42.883401157,147.329438724,location
FIJI,Viti Levu Island,"Na Koro Vatu, Rewa River",-17.8332542,178.3358638,location
NEW ZEALAND,North Island,"Brickfield Bay, Auckland Harbour",-36.846270267159,174.751298118455,location
AUSTRALIA,South Australia,"Corio Bay, Port Phillip",-34.695355906922,138.708955057401,location
USA,New York,Brooklyn,40.692529,-73.990996,location
SOLOMON ISLANDS,Makira-Ulawa Province,Makira Island (Formerly San Cristobal),-10.55751,161.78517,location
USA,Florida,"Jupiter Island, Martin County",27.051872,-80.109436,location
USA,Georgia,"Île de Saint Simon, Glynn County",31.15051,-81.36954,location
SOUTH AFRICA,KZN,LaLucia,-29.7486649,31.0563317,location
AUSTRALIA,New South Wales,"Buchan Point, Sydney",-33.965737941815,150.854068661411,location
USA,Texas,"Galveston Island, Galveston County",29.2786,-94.8053,location
USA,North Carolina,Outer Banks,36.0982574,-75.7154859,location
USA,"Franklin County, Florida",St George Island,29.6162867,-84.9585189,location
AUSTRALIA,Western Australia,Bunker Bay Beach,-33.5441,115.0346,location
FRENCH POLYNESIA,Marquesas,Ua Huka,-8.90399,-139.55187,location
THAILAND,Phang Nga Province,Nang Thong Beach,8.640245,98.247911,location
AUSTRALIA,Queensland,Bargara,-24.814531238,152.460668155,location
USA,Hawaii,Molokai Channel/,21.01785,-157.01557,location
AUSTRALIA,Queensland,Magra Islet,-11.85764,143.28157,location
AUSTRALIA,Tasmania,Maatsuyker Island,-43.64918,146.27687,location
SOUTH AFRICA,Eastern Cape Province,30 nm off Port Elizabeth,-33.96109,25.61494,location
AUSTRALIA,New South Wales,"7 Mile Beach, Gerroa",-33.377043505031,149.226228806404,location
BRAZIL,Alagoas,"Praia de Sauaçuhy, Maceió",-9.4889245,-35.5724875,location
AUSTRALIA,New South Wales,"Little Congwong Beach, La Perouse",-33.9891598,151.2354764,location
AUSTRALIA,New South Wales,"Surf Beach, Kiama",-34.6758535,150.8539622,location
CUBA,Holquin Province,Guardalavaca Beach,21.12,-75.83389,location
USA,Texas,"South Padre Island, Cameron County",26.110983,-97.165717,location
"ST HELENA, British overseas territory",Ascension Island,English Bay,-7.943362250099,-14.365992187691,location
USA,Hawaii,"Charlie Young Beach, Kihei, Maui",20.724887,-156.4490193,location
AUSTRALIA,New South Wales,North Cronulla Beach,-34.0496,151.1572,location
SOUTH AFRICA,Eastern Cape Province,Mpande,-31.7652,29.35684,location
SOUTH AFRICA,Western Cape Province,Die Platt,-32.89355,18.71639,location
USA,Texas,"Surfside Beach, Brazoria County",28.9520047,-95.2878755,location
SOUTH AFRICA,Western Cape Province,Hawston Beach,-34.38634,19.13099,location
NEW CALEDONIA,North Province,Kendec,-21.05,164.9,location
NEW ZEALAND,South Island,Snapper Point,-41.211970411,173.916674165,location
AUSTRALIA,Queensland,Mudjimba Island,-26.61472,153.11473,location
AUSTRALIA,New South Wales,Lennox Heads,-28.813397609,153.596179398,location
SPAIN,Catalunya,Sant Salvador,41.1838256,1.5425624,location
NEW ZEALAND,North Island,Alderman Islands,-36.96667,176.08333,location
SOUTH AFRICA,Western Cape Province,"Shark Alley, off Gansbaai",-34.58301,19.35048,location
MOZAMBIQUE,Inhambane Province,Chidenguele,-23.26694,33.81472,location
USA,North Carolina,"Topsail Island, Pender County",34.46961,-77.47191,location
EGYPT,Unknown,Daedalus Reef,24.92832,35.85714,location
AUSTRALIA,New South Wales,"Lighthouse Beach, Ballina",-28.87262,153.589881,location
USA,Florida,Jupiter Inlet,26.96062,-80.07871,location
ST. MAARTIN,Simpson Bay,Sunterra Beach,18.0422919,-63.1053134,location
THAILAND,Unknown,On deck of fishing trawler 100 nautical miles offshore,15.116802787,101.012239206,location
CUBA,Santiago de Cuba Province,Uvero,20.195685353801,-75.900951996772,location
CUBA,Camaguey Province,Santa Lucia,21.08333,-78.15,location
